id_menu,id_drink,id_company,size,price
780f1b5e-8d9e-432b-afd8-61c948916d24,07af1018-104a-43d3-af5b-a88cfed8f28d,34e9a480-adf4-4c53-ad4c-479ff51990a5,400,312.29
dcf3e10d-b8ea-49b0-af1e-c686523f3598,5c5843f6-fad8-49c7-9f9b-21c2ca56ff25,34e9a480-adf4-4c53-ad4c-479ff51990a5,500,454.75
f4fb56a3-27bd-45f3-b052-fb7e43716317,62770264-43b2-408d-8f96-60ec2e6e35b1,34e9a480-adf4-4c53-ad4c-479ff51990a5,500,360.37
c4b0163d-aa4c-49ee-b9fa-e3061e99e077,a97c1d25-7ab7-4e9b-a987-24928e457d60,34e9a480-adf4-4c53-ad4c-479ff51990a5,400,148.61
461dc546-a87a-42cd-a38b-7416140be269,9d2234f3-440d-4dea-b667-72fc24150cde,34e9a480-adf4-4c53-ad4c-479ff51990a5,200,76.17
5b594d1f-80bf-4ef3-b4f1-c19e53dd0c24,67f43afa-cbc5-4766-ba86-4a83e8a03235,34e9a480-adf4-4c53-ad4c-479ff51990a5,300,120.67
44192366-853e-4bf2-8d33-58612219da83,12653e8e-1050-4578-b835-2f92a505cb30,34e9a480-adf4-4c53-ad4c-479ff51990a5,300,254.52
8bf64c1b-846a-47f0-a07c-6ee5f8ce4cbd,3409de51-c0bb-4a6d-9d6d-95dcee4e1cca,34e9a480-adf4-4c53-ad4c-479ff51990a5,300,128.57
bf7daac3-f5f9-4d74-8efc-391950e87deb,f29d44dc-95d8-48a5-a7c0-d5ffb22074d9,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,500,385.93
dc64b6f4-8832-434f-ab31-aef70e92f258,3409de51-c0bb-4a6d-9d6d-95dcee4e1cca,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,500,315.32
5ef9e7cb-511b-44ba-9dde-45b5a779c0b0,378d0e1d-21a8-4d2d-9cea-3bf7893975c5,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,200,127.86
c5630b3c-24c0-45f2-853b-7f09bd95f95c,317e6993-89e3-4bd2-adc0-b668bc8fb5b4,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,300,171.01
eff5392b-2cf3-464b-b654-fa71a5a11c70,4a991f5e-e69e-42a8-a004-ef47baab26aa,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,400,221.01
3ec2e9cf-9d98-49c3-86c3-ebd95406b0bf,88b66fbf-5022-4588-9233-28067c49d78f,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,300,257.91
894afed6-a279-4b26-b9a4-55112102c7b3,def271dd-4d8b-4057-b4a9-a157ae0d3f3e,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,200,199.04
28590d57-4125-41e7-8257-6d36632df93d,dcd0c2e0-451b-433d-a7d8-5004f3ac78ba,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,200,114.94
3868a8fa-ed3d-4b15-af6d-e5983b8ea175,bca7bf3e-a4ac-4a6e-9108-aea891c11087,fba6c7e5-9176-40fa-9c27-a46a6fe5dd13,500,292.91
7c4c17fc-32ed-477b-80bc-75dfb10a814b,55810bd7-527b-4660-b37e-a47f8344b3b3,44ef4832-4ada-4e66-b76b-1712a715104b,300,147.39
b3e02aa2-cd71-40ab-81e3-264e00de12fe,46fbdc80-eee4-4d7b-966b-e1661a901ef2,44ef4832-4ada-4e66-b76b-1712a715104b,200,157.02
0a07dd33-5246-4951-9b56-b4314928f888,3b1c227e-044f-4cfe-af3b-9d693431a26a,44ef4832-4ada-4e66-b76b-1712a715104b,300,158.61
a13cd2a7-2f9d-464d-bd7a-7f538f7ce62a,bd015a44-2241-47be-9bdf-d60904c7e5a5,44ef4832-4ada-4e66-b76b-1712a715104b,500,383.27
ccb0e97d-6246-46f8-b49d-624910a00cf2,02e3a644-ea41-424f-9d77-49a49ffd908d,44ef4832-4ada-4e66-b76b-1712a715104b,300,212.19
a5c468f9-1b96-416f-9d8f-ad6faaa94dbc,88b66fbf-5022-4588-9233-28067c49d78f,44ef4832-4ada-4e66-b76b-1712a715104b,500,185.55
f5ce4b66-63f1-4a48-a714-58b4a8aae90f,098ba440-6b9b-4a1c-b8e8-7aa81ad1ec80,44ef4832-4ada-4e66-b76b-1712a715104b,200,165.66
1180b99a-a180-4a79-93ac-c1c4ceb38f02,4334b8eb-87a4-42d9-b6ba-d341b14fc214,44ef4832-4ada-4e66-b76b-1712a715104b,300,183.9
5299baae-00bd-4836-b3c5-3fd4bed44938,80bd23ef-a01b-4134-b380-48a33f78a475,44ef4832-4ada-4e66-b76b-1712a715104b,400,381.18
bd75b717-e447-4faa-87d6-08a3cbc072dd,79153129-e5bd-4e2f-9d2c-c1ecd5f6fb5b,44ef4832-4ada-4e66-b76b-1712a715104b,200,124.12
0765dff6-3729-4345-be06-dda3084108d2,e05ef8dd-e44b-410c-82cd-eb890051c32e,44ef4832-4ada-4e66-b76b-1712a715104b,500,480.7
e08b1768-bfcf-4c4e-943e-90ac56111d7f,3bb944a3-f2a0-4c75-9263-60684e69853d,44ef4832-4ada-4e66-b76b-1712a715104b,300,150.44
a4ba200c-39f2-45c1-98db-b7170da8ecf3,a206a592-3b3b-40a0-ab1c-0de2065d44ea,44ef4832-4ada-4e66-b76b-1712a715104b,300,277.64
a5d32af4-7912-43b3-9d2a-b2db6de82936,d5ed4218-f7a7-4153-8fc7-75402ed2f2a9,3290012b-24d5-4c78-9bcf-0097ffe82f18,500,454.91
ceb787fd-0fdd-4294-94ec-e0e18af4c3f7,381d590f-48d7-4da1-9d1e-bad1f0bd824e,3290012b-24d5-4c78-9bcf-0097ffe82f18,400,246.65
36324473-667a-4f45-a2ab-9e29c8a1499f,d7a28322-dabd-4263-b3de-03f392222a66,3290012b-24d5-4c78-9bcf-0097ffe82f18,300,215.53
4981f136-2949-422b-bc9b-4074c97544bc,3f0a03c4-4a42-4c45-a5c0-d5938236b143,3290012b-24d5-4c78-9bcf-0097ffe82f18,200,130.9
6200861d-5f06-40b5-9612-c1c4388350da,fc3328c4-4aee-49af-9e34-7510b017a6c2,3290012b-24d5-4c78-9bcf-0097ffe82f18,400,314.97
a060b134-3ec3-4d29-b8af-a816ebc4dfa7,900e2d78-8991-4797-8bb5-e92f16773ce5,3290012b-24d5-4c78-9bcf-0097ffe82f18,400,311.29
e98c8ace-88c3-46b1-a6f5-96f06a4266df,e5d0de8a-dd4c-403e-bdc1-3316e8335b60,821157c5-7cb7-4ecd-8674-46626d18c4f6,300,104.67
3deb99c5-94c3-4887-ade5-cd250d0e0775,a3c75ac1-cea1-4d2d-a4cf-1c223be95455,821157c5-7cb7-4ecd-8674-46626d18c4f6,300,106.53
bcfb3a1f-ff5c-4537-8df9-5bbb44bb70b1,a97c1d25-7ab7-4e9b-a987-24928e457d60,821157c5-7cb7-4ecd-8674-46626d18c4f6,500,388.04
92185066-4149-4c8b-8691-f60bca433a5a,e10440e9-c5e4-4838-8c53-fce9e3e785ff,821157c5-7cb7-4ecd-8674-46626d18c4f6,200,87.85
e8caa030-df49-4de5-b42f-0562752db056,dc0f0e9c-9a6a-4345-bae5-7a6f591a9349,821157c5-7cb7-4ecd-8674-46626d18c4f6,300,243.01
52bfbdbe-9b56-4709-b97d-df0d40457796,5c5843f6-fad8-49c7-9f9b-21c2ca56ff25,821157c5-7cb7-4ecd-8674-46626d18c4f6,200,192.28
87ffc1d0-3641-4c8e-b661-1b4b95d86376,1b0a813b-8883-48d6-a6de-ab4c9733da35,821157c5-7cb7-4ecd-8674-46626d18c4f6,300,174.44
caea756d-4c8b-44cc-b32b-f28d94d76e61,54b3422f-b5b7-4674-ba18-87d64c52c1a1,821157c5-7cb7-4ecd-8674-46626d18c4f6,500,413.7
7aa90efa-ce5d-4dcc-9c0f-efce8139b8e8,925319f4-0c36-4367-8159-43795818f2ce,821157c5-7cb7-4ecd-8674-46626d18c4f6,400,198.99
fec830f0-e3ad-4c91-9f92-d3fae24b65b2,79153129-e5bd-4e2f-9d2c-c1ecd5f6fb5b,821157c5-7cb7-4ecd-8674-46626d18c4f6,500,449.84
5edad188-4a85-4fcb-9f3a-4f3c575acb47,54b3422f-b5b7-4674-ba18-87d64c52c1a1,45f0a577-f967-4825-96d1-65b107487ca7,300,157.02
fe7b35c4-043b-45b9-a591-8f73b08285b2,441a5825-522a-4118-85d7-3d468a972df6,45f0a577-f967-4825-96d1-65b107487ca7,300,249.9
f1a65c68-ae3a-477f-933d-f1afadbaeccc,14d3bee9-86d8-4db1-abf8-7c81114c4416,45f0a577-f967-4825-96d1-65b107487ca7,200,111.23
7eac34f7-457e-4482-b584-6add8d3263de,43591f40-1151-4b50-a467-5e68dde27900,45f0a577-f967-4825-96d1-65b107487ca7,500,342.82
84309834-be98-4c80-8936-8e3d06690cb9,d7a28322-dabd-4263-b3de-03f392222a66,45f0a577-f967-4825-96d1-65b107487ca7,300,267.56
51b0020d-7dc2-4ce4-9255-b17ad5fd783f,80bd23ef-a01b-4134-b380-48a33f78a475,45f0a577-f967-4825-96d1-65b107487ca7,500,307.87
b22f31e3-0aec-4689-bb6b-827fbb838fc1,81d925b2-93d1-418c-981b-c6e000c83e4d,45f0a577-f967-4825-96d1-65b107487ca7,200,144.92
0b86f848-77df-4732-8f10-488a669305ea,e857ea92-4f73-4be5-b173-b82b0334d095,45f0a577-f967-4825-96d1-65b107487ca7,300,110.46
e33fbb94-80c1-447c-aabc-4f21dc098558,07af1018-104a-43d3-af5b-a88cfed8f28d,45f0a577-f967-4825-96d1-65b107487ca7,300,165.91
ff0583bc-4b67-4ee3-86b3-3a8ff7ae0de8,d0bb57fd-3dd9-4e95-84e6-b3d357115259,45f0a577-f967-4825-96d1-65b107487ca7,300,204.1
d443fb7b-2b34-44da-be9f-71d92080edad,fc3328c4-4aee-49af-9e34-7510b017a6c2,45f0a577-f967-4825-96d1-65b107487ca7,200,75.05
049d0258-2731-4c89-bad6-e1ad377c6872,675a9e03-ee1c-4537-bbdb-e0784fbca0e9,299cf82d-575a-4c12-af91-9aa4580a833a,200,197.94
07de7124-b3ca-45b2-913d-f457ce2451c1,ccfe1ffc-3850-41ea-86f3-c1667f89406c,299cf82d-575a-4c12-af91-9aa4580a833a,400,268.01
e08a5aa4-79c2-432b-890e-68c8745156c1,1a50a5ae-5941-4b9f-8801-55c6ea6ab736,299cf82d-575a-4c12-af91-9aa4580a833a,200,184.88
7326ff6f-1d06-49e7-a1e9-fe47bff81155,79153129-e5bd-4e2f-9d2c-c1ecd5f6fb5b,299cf82d-575a-4c12-af91-9aa4580a833a,500,467.42
07863b67-6b92-46c1-8ff3-857c7f0a5651,66388e4e-fe92-4290-9321-f19dd0736550,299cf82d-575a-4c12-af91-9aa4580a833a,200,135.4
ac0750fa-2ba3-4dc4-bdc9-9d9a6a86c6b2,f29d44dc-95d8-48a5-a7c0-d5ffb22074d9,299cf82d-575a-4c12-af91-9aa4580a833a,500,192.62
fe661dce-3017-4c85-9577-b1dfc46583de,e08efb3f-7da2-491e-8de5-f9b10732e486,70df2ca8-510c-4622-91d7-593066df3b6b,500,169.76
922b2158-1516-4eec-8ff2-2f01a87a967f,30c0dd66-8dc5-4316-89cc-2a8bf6f83dae,70df2ca8-510c-4622-91d7-593066df3b6b,500,227.76
58fbe137-6f5b-48c7-b3a4-f528f16542b4,4334b8eb-87a4-42d9-b6ba-d341b14fc214,70df2ca8-510c-4622-91d7-593066df3b6b,500,345.0
ab7ffe06-fcde-4526-a8b5-c4f1d3cc810f,fa491e36-e174-4c74-9a20-4198d1f4133d,70df2ca8-510c-4622-91d7-593066df3b6b,200,118.13
4bfbada1-c667-4bed-b6fe-d4c0cfe12fe2,f83ba3f1-c835-42da-8fbb-5f2f1421e3f6,70df2ca8-510c-4622-91d7-593066df3b6b,300,139.22
842eeed3-2e8b-43a6-b04b-81214e7374cf,764a2142-deaa-412b-b60a-889e83688ab2,70df2ca8-510c-4622-91d7-593066df3b6b,500,306.26
be8a151c-b645-42c5-9b31-8599c3fe4776,884f46f0-aa02-494a-ad7e-9a8885287d61,70df2ca8-510c-4622-91d7-593066df3b6b,300,179.87
86f3a8ae-1a89-4de6-8c2e-dae294594c89,4cc77ed3-ffb6-424b-9901-f55243397d85,70df2ca8-510c-4622-91d7-593066df3b6b,400,152.14
2b5f7991-4a8d-4b1a-bf4b-a45adbdf5304,3bb944a3-f2a0-4c75-9263-60684e69853d,70df2ca8-510c-4622-91d7-593066df3b6b,200,108.1
76713bf1-cc42-4c92-9bfc-f23782062c03,39e2ac4a-6db7-4865-a0dc-dcfe00bc3d81,70df2ca8-510c-4622-91d7-593066df3b6b,300,255.28
535aa292-eb47-4aa3-a703-b4aa534365c0,a97c1d25-7ab7-4e9b-a987-24928e457d60,70df2ca8-510c-4622-91d7-593066df3b6b,400,139.34
00b6455a-e15e-4d22-bcb1-09d09f638541,46fee727-aa42-4eec-9fc5-e2f1f3cbed6c,73c6ddcb-cd82-42c6-a01d-c6101c696c77,300,242.52
b78ad13f-e0de-48fe-b48e-8891155fff3f,fa491e36-e174-4c74-9a20-4198d1f4133d,73c6ddcb-cd82-42c6-a01d-c6101c696c77,200,69.97
777756b5-3e43-4950-8f86-1c8e17cef944,12653e8e-1050-4578-b835-2f92a505cb30,73c6ddcb-cd82-42c6-a01d-c6101c696c77,300,184.08
e3215f0d-873e-40b2-91c6-181ad8ab2bf4,66388e4e-fe92-4290-9321-f19dd0736550,73c6ddcb-cd82-42c6-a01d-c6101c696c77,300,270.7
f7192d05-03a0-49d8-8027-2385631c6add,bc29c0c2-3aac-47ae-8d09-e037ff257b62,73c6ddcb-cd82-42c6-a01d-c6101c696c77,300,264.28
654fa510-295b-4ef1-8a1c-e423abf8b108,e956b49b-8d7a-4013-984c-6023a96ca58d,73c6ddcb-cd82-42c6-a01d-c6101c696c77,400,349.07
02517df9-ce5b-4909-b1ca-c24caaff0384,dcd0c2e0-451b-433d-a7d8-5004f3ac78ba,73c6ddcb-cd82-42c6-a01d-c6101c696c77,300,177.14
402da59d-71e5-48d5-9373-9c38b94d7bcd,a5048496-676a-4d78-af36-5b3c7a3fca7f,73c6ddcb-cd82-42c6-a01d-c6101c696c77,200,188.3
5c6205cd-11a8-4e82-8939-dc8fad850ba0,04ba95a6-2fc1-420c-826f-ec5013bc6dc6,73c6ddcb-cd82-42c6-a01d-c6101c696c77,200,115.68
2645609e-fa99-414e-bb47-98a6785984b2,55810bd7-527b-4660-b37e-a47f8344b3b3,73c6ddcb-cd82-42c6-a01d-c6101c696c77,500,175.36
c823c051-a10b-4f07-9611-1e06a9a5b5d1,ca5ccbf9-145d-444b-a336-988ff11ae8c7,73c6ddcb-cd82-42c6-a01d-c6101c696c77,200,185.1
cbe40564-c6c4-45fb-b538-516abeaae35f,79153129-e5bd-4e2f-9d2c-c1ecd5f6fb5b,73c6ddcb-cd82-42c6-a01d-c6101c696c77,500,291.88
11d5fc52-fd6f-472a-8f0e-936c98d8ac4a,378d0e1d-21a8-4d2d-9cea-3bf7893975c5,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,400,176.7
1cc4a1f7-4de5-4472-b9fd-581af397c39a,07af1018-104a-43d3-af5b-a88cfed8f28d,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,300,153.48
16ea98ab-cd28-4b6e-a32f-a3a3033dfbfa,66f64cff-52ec-4618-a725-bcbd23033671,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,400,356.29
fad2c14a-8799-489f-bca7-65f15a64ef65,12653e8e-1050-4578-b835-2f92a505cb30,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,400,358.84
9efbdb78-569e-4d74-9ffe-f6f2c5d9d8f2,3bb944a3-f2a0-4c75-9263-60684e69853d,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,500,296.69
7ab2a2a2-be3e-43ac-9bcc-78765b0aff62,62770264-43b2-408d-8f96-60ec2e6e35b1,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,400,227.97
e35f5f8e-4108-4830-ab56-007515645cd2,e10440e9-c5e4-4838-8c53-fce9e3e785ff,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,200,69.3
214eb50c-4574-4a97-877c-9f214bac1839,441a5825-522a-4118-85d7-3d468a972df6,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,400,214.05
0f2459b9-a85a-4885-9dca-70e5833fb274,282b8980-a84e-47df-a9b3-af627dbce87c,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,500,316.38
73e9435f-0eed-4ac7-9066-149c911b02e1,e640d453-13ed-44b8-bc3a-f0a386dfad4b,d7bd229e-c5ec-44ea-b55e-c30183fbd12f,500,341.22
88550577-f5ee-4ac1-81c1-6549f4313bb4,879ebde4-1dac-4406-93ab-bf791edd3085,4ca3a223-365b-4702-8d2b-6003073a63d1,300,136.81
ebcbd379-8c1c-45b0-b1d2-a037cda79659,f779f191-e75f-4ac3-aa8e-07590e7048ea,4ca3a223-365b-4702-8d2b-6003073a63d1,300,102.71
f4948ab6-95f6-48f3-b391-72c974333c5d,973700a2-2335-47fc-bc24-e0216c7e1403,4ca3a223-365b-4702-8d2b-6003073a63d1,400,247.23
d0350180-24e4-4280-8224-93220b4dd005,a97c1d25-7ab7-4e9b-a987-24928e457d60,4ca3a223-365b-4702-8d2b-6003073a63d1,300,277.29
7000ff5e-ad01-42ed-a99b-e37c5b898db7,a48835b9-4717-46f3-a994-223997a59141,4ca3a223-365b-4702-8d2b-6003073a63d1,400,221.0
41b09904-5d03-42df-91c3-a016ebd00518,bca7bf3e-a4ac-4a6e-9108-aea891c11087,4ca3a223-365b-4702-8d2b-6003073a63d1,200,110.81
76a1d034-9e3a-45a9-8fb6-779e019a1a57,25c6a250-41f8-42c5-80f4-1dfb2080c553,4ca3a223-365b-4702-8d2b-6003073a63d1,500,494.95
b349b98a-d4dc-4922-b1a5-a954638da2f1,3f0a03c4-4a42-4c45-a5c0-d5938236b143,4ca3a223-365b-4702-8d2b-6003073a63d1,500,455.38
d6dd5c87-d540-473e-9005-85527278379a,88e30435-d8ff-41b3-95fa-14eafedf020a,4ca3a223-365b-4702-8d2b-6003073a63d1,400,300.8
f92bc6cb-3464-46ee-8f92-e16b9ca9a9fc,e857ea92-4f73-4be5-b173-b82b0334d095,4ca3a223-365b-4702-8d2b-6003073a63d1,200,141.26
ae1ccf5d-5517-459a-b65e-f7c054da9934,80bd23ef-a01b-4134-b380-48a33f78a475,4ca3a223-365b-4702-8d2b-6003073a63d1,200,92.97
0d3c2378-39da-4fe8-8a1b-59b5deee05d6,e956b49b-8d7a-4013-984c-6023a96ca58d,4ca3a223-365b-4702-8d2b-6003073a63d1,300,131.03
f42a5a26-83fe-41e1-9abf-2ea8962aaac1,1debb521-d083-4fa7-8d58-e50ca342f3d8,4ca3a223-365b-4702-8d2b-6003073a63d1,500,312.02
1e6263fe-e152-4fa3-afc8-b015f1b8fc77,9bab9ffc-a4ca-48a6-b552-11a29ab0928d,4ca3a223-365b-4702-8d2b-6003073a63d1,400,261.16
d5b208e9-bda6-4132-a5e5-da89e8632de8,d5ed4218-f7a7-4153-8fc7-75402ed2f2a9,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,400,290.99
c85f6824-0fd2-4dd4-878a-0b83c61d7a95,a3c75ac1-cea1-4d2d-a4cf-1c223be95455,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,400,367.47
decd25f8-ab40-4e3b-a0f2-c29da3d3b36d,2deac5c8-51ae-4c55-a6a4-3210967142fd,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,500,199.65
4c05069f-c73b-469d-bf8a-603d74512573,4d4dad0b-0676-48a8-96cb-a4628e26b31e,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,300,115.83
acccdebf-450c-4b37-b395-60cb51685850,a48835b9-4717-46f3-a994-223997a59141,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,300,240.83
3268ac7a-3573-4c79-b06e-8d3170956213,66f64cff-52ec-4618-a725-bcbd23033671,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,400,338.64
111faace-eae4-4b94-b322-ed99da669414,098ba440-6b9b-4a1c-b8e8-7aa81ad1ec80,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,400,198.58
5faaffd9-be85-4ad6-9c39-4eaba54d7cab,3422ef9c-6f15-4613-ab94-d4cf7ddfcd4d,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,200,189.67
a1f47263-5b7b-4f04-92fd-0bf220773ab1,46fbdc80-eee4-4d7b-966b-e1661a901ef2,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,400,338.26
5349aba6-3208-4f93-ae85-2ca764762c62,1e170501-1826-4bf1-86d3-8ddbb3fd71eb,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,400,176.67
027d655e-32e3-4d4a-9721-b207b8a619e1,318f9816-847e-4706-9998-5614994a778d,cd14d07a-d1e0-4d7c-b54d-03ed8c523082,400,272.63
5c64e9a7-e31f-4d20-bc29-fb3bc890a83f,e10440e9-c5e4-4838-8c53-fce9e3e785ff,80f5e8be-7b3d-4eb5-97fa-86707ab6b207,300,242.38
f3318772-a9c0-4092-ba67-ecd91d429988,48727d99-3e81-4971-8180-7f2364ab4a0a,80f5e8be-7b3d-4eb5-97fa-86707ab6b207,200,140.16
b9bf6e14-21ad-41ac-afae-ce5407a1fce7,43591f40-1151-4b50-a467-5e68dde27900,80f5e8be-7b3d-4eb5-97fa-86707ab6b207,300,177.45
27091a1d-7a3a-471d-b934-9eb3a2eb366b,04ba95a6-2fc1-420c-826f-ec5013bc6dc6,80f5e8be-7b3d-4eb5-97fa-86707ab6b207,500,265.54
ec52e8cb-fca8-44fa-a8c7-29fd22d4a34e,261573e7-7c19-44c5-88b9-90251c8b4c4b,80f5e8be-7b3d-4eb5-97fa-86707ab6b207,200,69.02
4177728f-886b-4979-8f12-209fee6cea91,d1f52b5d-e850-4d73-b045-d60b67448bd8,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,200,144.6
8deef7d4-cea2-40f9-bcbf-a0446dafd98f,80bd23ef-a01b-4134-b380-48a33f78a475,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,200,153.01
1f947110-472c-4e89-a773-96478ba3e35d,5e65cc28-7e83-4731-9a48-98e386231f79,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,500,194.78
b298231f-f72c-4919-b412-97b35bc88812,17aa0709-99f5-4a01-b66d-0d1dea0f46ba,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,200,70.91
73c1c56d-fcf3-4fcd-9af9-faf91d2cfdfc,e0f53a1f-3025-4a24-8a1d-2e370443b670,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,200,158.96
7291098a-ff69-4ca2-a1ca-ce83178861cb,46fee727-aa42-4eec-9fc5-e2f1f3cbed6c,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,500,429.15
e409e1b0-840e-46ac-9578-b1e191ebf6bf,a3c75ac1-cea1-4d2d-a4cf-1c223be95455,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,300,285.87
ed57ec49-8fe3-4048-a089-56a2f2fe4904,3f0a03c4-4a42-4c45-a5c0-d5938236b143,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,500,379.2
ac9b5631-58fb-4abc-8b55-5fbf13363609,e49c28cf-148f-4f61-920f-6c12354fcfa5,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,200,187.06
a96b4c17-6a4d-4152-8b74-bba195b31e2b,d4369ce0-8fa1-4a32-834f-b88fe85f7b3d,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,300,294.19
17580230-9c11-42b4-b448-6604c67d398b,66388e4e-fe92-4290-9321-f19dd0736550,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,200,77.78
b237ff69-4acc-4d12-ae26-dd0966562d88,3eae6d0e-4a03-4404-8a7e-709f1a93bc2a,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,500,263.97
7db3b51f-33c6-4df6-a1c3-656f56bcc9fc,55810bd7-527b-4660-b37e-a47f8344b3b3,4d40453e-5e53-4750-bfc6-8b4a9bd6a622,300,174.43
0b98fabe-daa9-4a13-a26f-97be5889fa8b,e08efb3f-7da2-491e-8de5-f9b10732e486,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,300,119.59
7782321e-d5b5-4d66-9bb4-b166862ffb41,81d925b2-93d1-418c-981b-c6e000c83e4d,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,400,140.37
857dcf40-a34b-4fca-a876-07cdf9210c62,ebd1319d-a7f8-43dd-8e2b-f954a82a79bd,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,500,451.63
ea3456d0-95ac-44e4-810e-932f03ea7605,46fee727-aa42-4eec-9fc5-e2f1f3cbed6c,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,300,209.99
d1882693-0d9b-444a-9d42-388b8663d8e3,59d362d4-93ce-46a0-927a-b7e9d54c8509,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,400,380.52
6ff92ecd-c79a-43ac-867a-b891c9f9be2e,d5ed4218-f7a7-4153-8fc7-75402ed2f2a9,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,500,274.11
66c81694-b8c4-4042-b912-18f67e038343,79622b01-e954-4ff6-a7a5-38f8702bfa29,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,500,430.02
de6064f4-da96-4005-8224-454e755159ca,fc97bc12-32c5-43fc-b94c-219831787567,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,300,278.89
c859e467-1821-4687-ab25-4b142e8cb272,f7e96a2b-7666-40d1-9ddb-f104c5b99c8a,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,200,109.21
7d67f091-7e03-433f-8a4d-32d149b0d82f,4d4dad0b-0676-48a8-96cb-a4628e26b31e,fc1e6121-9c55-4026-a63d-5ad1b9e1797b,300,299.41
1ca83933-e353-44c8-810c-b1df5a37ee6c,02e3a644-ea41-424f-9d77-49a49ffd908d,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,400,180.85
7b7af60c-9c33-4567-807d-25bcec4de477,66f64cff-52ec-4618-a725-bcbd23033671,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,200,82.55
568ff1ca-f1f2-422d-bee1-c189165d3559,764a2142-deaa-412b-b60a-889e83688ab2,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,200,160.24
c178c439-86aa-4298-9f40-de388a3f9d14,b4b632af-c174-4402-971a-253e2c95129c,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,200,197.87
9cf467dc-25c5-4c43-a082-448f2d7b1270,a5048496-676a-4d78-af36-5b3c7a3fca7f,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,400,398.33
64506004-5709-4155-b5b3-23abf2e17eb3,3eae6d0e-4a03-4404-8a7e-709f1a93bc2a,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,500,348.18
aedb866b-6f53-4ca0-9a27-c22c7a11f636,955fd7f9-2fe2-457d-ac6b-7dbb20d425fb,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,400,218.26
d702f48e-4545-4d1c-8d53-045b636e1e45,88e30435-d8ff-41b3-95fa-14eafedf020a,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,300,137.7
31bcb9a0-4fc8-456e-bbec-d7ecf31dfc58,d7bda73a-7e0e-4d4a-bcdb-1ed2aeb14015,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,500,385.53
86d42694-7e35-4929-9cd7-b41eb4ca6dfa,925319f4-0c36-4367-8159-43795818f2ce,3ed00f93-3c44-469a-a08c-7b8c46b8c7b4,500,400.27
